Синоптический_индекс_станции,Локация,Широта,Долгота,Подъем,Дата_по_Гринвичу,Сумма_осадков,Средняя_температура
23552,Тарко-Сале,64.92,77.82,26,1999-06-08T03:00:00Z,29.1,-0.35000000000000003
23552,Тарко-Сале,64.92,77.82,26,2002-02-21T06:00:00Z,22.1,-2.825
23552,Тарко-Сале,64.92,77.82,26,2014-05-04T18:00:00Z,30,-2.375
23631,"Березово,АМСГ",63.93,65.05,27,2015-10-09T06:00:00Z,23.4,-4.25
36038,Змеиногорск,51.15,82.2,354,2012-11-06T03:00:00Z,20.9,-0.65
36045,Солонешное,51.63,84.32,409,1980-10-08T00:00:00Z,20.2,-3.55
36045,Солонешное,51.63,84.32,409,1985-10-12T03:00:00Z,28.4,-1.45
36045,Солонешное,51.63,84.32,409,2005-04-03T15:00:00Z,26.5,-3.7249999999999996
36045,Солонешное,51.63,84.32,409,2009-10-26T12:00:00Z,23.2,-5.6499999999999995
36055,Кызыл-Озек,51.9,86,324,1977-10-20T00:00:00Z,21.4,-2.2
36055,Кызыл-Озек,51.9,86,324,1979-10-18T00:00:00Z,26.3,-0.5
36055,Кызыл-Озек,51.9,86,324,2005-04-03T15:00:00Z,20.6,-3.075
36064,Яйлю,51.8,87.6,482,1996-11-18T15:00:00Z,20.6,-1.975
36064,Яйлю,51.8,87.6,482,2005-04-03T15:00:00Z,23,-1.15
36229,Усть-Кокса,50.28,85.62,977,1984-12-01T00:00:00Z,22.3,-11.875
36278,Мугур-Аксы,50.37,90.43,1850,1997-01-19T15:00:00Z,43.2,-15.950000000000001
36442,Кара-Тюрек,50,86.42,2601,1980-05-27T21:00:00Z,33.2,-1.7750000000000001
36442,Кара-Тюрек,50,86.42,2601,1983-06-18T18:00:00Z,22.2,-1.075
36442,Кара-Тюрек,50,86.42,2601,1986-09-03T03:00:00Z,25,-6.025
36442,Кара-Тюрек,50,86.42,2601,1987-06-02T15:00:00Z,21,-4.75
36442,Кара-Тюрек,50,86.42,2601,1987-07-30T18:00:00Z,22.2,-1.8
36442,Кара-Тюрек,50,86.42,2601,1988-08-06T21:00:00Z,29.2,-0.7666666666666666
36442,Кара-Тюрек,50,86.42,2601,1988-09-25T18:00:00Z,24.2,-1.3
36442,Кара-Тюрек,50,86.42,2601,1993-04-21T03:00:00Z,33.1,-2.475
36442,Кара-Тюрек,50,86.42,2601,1993-09-08T15:00:00Z,21.5,-2.55
36442,Кара-Тюрек,50,86.42,2601,1995-06-25T12:00:00Z,21.8,-3.45
36442,Кара-Тюрек,50,86.42,2601,1998-09-11T03:00:00Z,22.7,-3.825
36442,Кара-Тюрек,50,86.42,2601,1999-09-07T03:00:00Z,20,-1.875
36442,Кара-Тюрек,50,86.42,2601,2003-06-23T09:00:00Z,21.1,-0.75
36442,Кара-Тюрек,50,86.42,2601,2005-05-28T15:00:00Z,20,-4.725
37001,"Анапа,МГ",44.9,37.3,30,2002-01-01T12:00:00Z,31.2,-0.9
37018,Туапсе,44.1,39.07,60,1978-02-21T12:00:00Z,36.4,-1.825
37018,Туапсе,44.1,39.07,60,1986-02-27T00:00:00Z,21.4,-1.1666666666666667
37018,Туапсе,44.1,39.07,60,1991-01-30T15:00:00Z,23.5,-0.4
37018,Туапсе,44.1,39.07,60,2002-01-02T00:00:00Z,43.9,-0.775
37018,Туапсе,44.1,39.07,60,2002-12-24T06:00:00Z,21.9,-3.625
37018,Туапсе,44.1,39.07,60,2003-03-22T00:00:00Z,20,-1.325
37018,Туапсе,44.1,39.07,60,2007-02-23T21:00:00Z,28.5,-3.15
37099,"Сочи,ГМО",43.58,39.77,57,2015-01-09T18:00:00Z,20.2,-0.4
37107,Красная_Поляна,43.6,40.2,566,1979-01-05T18:00:00Z,21.9,-1.7750000000000001
37107,Красная_Поляна,43.6,40.2,566,1982-01-10T18:00:00Z,27.3,-3.075
37107,Красная_Поляна,43.6,40.2,566,1983-01-23T18:00:00Z,22.200000000000003,-1
37107,Красная_Поляна,43.6,40.2,566,1983-01-30T06:00:00Z,22.299999999999997,-0.75
37107,Красная_Поляна,43.6,40.2,566,1983-03-08T18:00:00Z,20.3,-1.4
37107,Красная_Поляна,43.6,40.2,566,1984-03-21T00:00:00Z,21.1,-0.6
37107,Красная_Поляна,43.6,40.2,566,1987-02-25T15:00:00Z,28.6,-2.225
37107,Красная_Поляна,43.6,40.2,566,1989-01-19T18:00:00Z,20.6,-1.175
37107,Красная_Поляна,43.6,40.2,566,1991-02-02T06:00:00Z,20.7,-1.7
37107,Красная_Поляна,43.6,40.2,566,1992-01-18T09:00:00Z,23.1,-1.775
37107,Красная_Поляна,43.6,40.2,566,1992-01-18T21:00:00Z,23.3,-3.025
37107,Красная_Поляна,43.6,40.2,566,1992-12-30T06:00:00Z,39,-1.65
37107,Красная_Поляна,43.6,40.2,566,1994-02-04T18:00:00Z,40.9,-0.1
37107,Красная_Поляна,43.6,40.2,566,1994-11-30T03:00:00Z,37.5,-0.2
37107,Красная_Поляна,43.6,40.2,566,1997-02-18T03:00:00Z,20.9,-1.7
37107,Красная_Поляна,43.6,40.2,566,1998-03-23T21:00:00Z,25,-0.325
37107,Красная_Поляна,43.6,40.2,566,2000-01-19T18:00:00Z,31,-0.925
37107,Красная_Поляна,43.6,40.2,566,2002-12-24T06:00:00Z,26.1,-0.9
37107,Красная_Поляна,43.6,40.2,566,2003-03-22T03:00:00Z,25.9,-0.8500000000000001
37107,Красная_Поляна,43.6,40.2,566,2004-02-11T00:00:00Z,20.5,-1
37107,Красная_Поляна,43.6,40.2,566,2006-01-20T09:00:00Z,26.4,-2.175
37107,Красная_Поляна,43.6,40.2,566,2006-03-04T03:00:00Z,39.3,-0.55
37107,Красная_Поляна,43.6,40.2,566,2006-03-20T03:00:00Z,23.1,-0.1
37107,Красная_Поляна,43.6,40.2,566,2008-02-20T15:00:00Z,20.2,-2.85
37107,Красная_Поляна,43.6,40.2,566,2011-02-06T21:00:00Z,22.5,-0.5499999999999999
37107,Красная_Поляна,43.6,40.2,566,2012-02-25T21:00:00Z,31.2,-0.2
37107,Красная_Поляна,43.6,40.2,566,2013-12-10T06:00:00Z,22.4,-0.75
37112,Зеленчукская,43.87,41.57,928,2004-03-05T09:00:00Z,25,-2.1999999999999997
37112,Зеленчукская,43.87,41.57,928,2006-11-05T09:00:00Z,26.3,-0.975
37112,Зеленчукская,43.87,41.57,928,2015-04-10T03:00:00Z,33.3,-0.8
37126,Шаджатмаз,43.73,42.67,2070,1977-04-18T15:00:00Z,21.799999999999997,-1.425
37126,Шаджатмаз,43.73,42.67,2070,1981-03-30T03:00:00Z,30.1,-8.05
37126,Шаджатмаз,43.73,42.67,2070,1996-02-09T15:00:00Z,22.6,-1.05
37196,Клухорский_перевал,43.25,41.83,2037,1977-02-19T09:00:00Z,21.3,-2.0749999999999997
37196,Клухорский_перевал,43.25,41.83,2037,1977-02-28T18:00:00Z,26.5,-0.45
37196,Клухорский_перевал,43.25,41.83,2037,1977-04-18T21:00:00Z,27.200000000000003,-1.4666666666666668
37196,Клухорский_перевал,43.25,41.83,2037,1977-10-21T06:00:00Z,26.4,-3.8
37196,Клухорский_перевал,43.25,41.83,2037,1977-11-11T03:00:00Z,24.400000000000002,-1.375
37196,Клухорский_перевал,43.25,41.83,2037,1978-02-21T12:00:00Z,24,-1.7249999999999999
37196,Клухорский_перевал,43.25,41.83,2037,1978-03-21T12:00:00Z,21.200000000000003,-0.325
37196,Клухорский_перевал,43.25,41.83,2037,1978-12-15T21:00:00Z,21.4,-2.2
37196,Клухорский_перевал,43.25,41.83,2037,1978-12-28T03:00:00Z,21.6,-3.3499999999999996
37196,Клухорский_перевал,43.25,41.83,2037,1978-12-31T06:00:00Z,24.2,-0.875
37196,Клухорский_перевал,43.25,41.83,2037,1979-01-02T15:00:00Z,26.200000000000003,-0.225
37196,Клухорский_перевал,43.25,41.83,2037,1979-01-03T12:00:00Z,43.2,-0.1
37196,Клухорский_перевал,43.25,41.83,2037,1979-01-04T06:00:00Z,30.900000000000002,-4.225
37196,Клухорский_перевал,43.25,41.83,2037,1979-10-26T03:00:00Z,21,-1.5
37196,Клухорский_перевал,43.25,41.83,2037,1980-01-28T06:00:00Z,21.799999999999997,-3.6
37196,Клухорский_перевал,43.25,41.83,2037,1980-03-05T06:00:00Z,28.2,-6.55
37196,Клухорский_перевал,43.25,41.83,2037,1980-12-06T15:00:00Z,22.4,-3.375
37196,Клухорский_перевал,43.25,41.83,2037,1981-01-07T06:00:00Z,22.5,-1.5
37196,Клухорский_перевал,43.25,41.83,2037,1981-01-10T21:00:00Z,31.3,-1.875
37196,Клухорский_перевал,43.25,41.83,2037,1981-11-03T15:00:00Z,36.1,-1.575
37196,Клухорский_перевал,43.25,41.83,2037,1981-11-12T21:00:00Z,22.7,-2.85
37196,Клухорский_перевал,43.25,41.83,2037,1981-11-13T15:00:00Z,24.5,-4.4
37196,Клухорский_перевал,43.25,41.83,2037,1981-12-08T18:00:00Z,20.5,-0.175
37196,Клухорский_перевал,43.25,41.83,2037,1981-12-17T00:00:00Z,42.3,-1.6
37196,Клухорский_перевал,43.25,41.83,2037,1981-12-18T00:00:00Z,21.700000000000003,-0.775
37196,Клухорский_перевал,43.25,41.83,2037,1981-12-18T12:00:00Z,21.1,-5.175
37196,Клухорский_перевал,43.25,41.83,2037,1982-01-08T03:00:00Z,34.800000000000004,-1.275
37196,Клухорский_перевал,43.25,41.83,2037,1982-01-13T15:00:00Z,20.4,-8.125
37196,Клухорский_перевал,43.25,41.83,2037,1982-12-31T03:00:00Z,32.2,-3.9
37196,Клухорский_перевал,43.25,41.83,2037,1983-01-21T15:00:00Z,22.4,-1.525
37196,Клухорский_перевал,43.25,41.83,2037,1983-01-24T03:00:00Z,26.5,-8.75
37196,Клухорский_перевал,43.25,41.83,2037,1983-11-12T18:00:00Z,23.7,-3.65
37196,Клухорский_перевал,43.25,41.83,2037,1984-11-28T21:00:00Z,40.2,-4.75
37196,Клухорский_перевал,43.25,41.83,2037,1985-01-11T12:00:00Z,20.4,-2.325
37196,Клухорский_перевал,43.25,41.83,2037,1985-02-08T03:00:00Z,22.5,-5.275
37196,Клухорский_перевал,43.25,41.83,2037,1986-01-18T00:00:00Z,24.4,-1.35
37196,Клухорский_перевал,43.25,41.83,2037,1986-01-18T12:00:00Z,20.7,-5.125
37196,Клухорский_перевал,43.25,41.83,2037,1986-02-27T03:00:00Z,29.7,-3.3
37196,Клухорский_перевал,43.25,41.83,2037,1986-04-22T18:00:00Z,25.2,-0.775
37196,Клухорский_перевал,43.25,41.83,2037,1986-12-21T06:00:00Z,20.5,-4.8
37196,Клухорский_перевал,43.25,41.83,2037,1986-12-29T06:00:00Z,30.6,-3.25
37196,Клухорский_перевал,43.25,41.83,2037,1986-12-29T18:00:00Z,20.3,-5.875
37196,Клухорский_перевал,43.25,41.83,2037,1987-01-04T06:00:00Z,23.9,-0.525
37196,Клухорский_перевал,43.25,41.83,2037,1987-01-04T18:00:00Z,31.5,-1.45
37196,Клухорский_перевал,43.25,41.83,2037,1987-01-05T06:00:00Z,38.7,-3.6999999999999997
37196,Клухорский_перевал,43.25,41.83,2037,1987-01-08T18:00:00Z,29.9,-2.475
37196,Клухорский_перевал,43.25,41.83,2037,1987-01-09T06:00:00Z,43,-2.675
37196,Клухорский_перевал,43.25,41.83,2037,1987-01-29T06:00:00Z,23.3,-1.225
37196,Клухорский_перевал,43.25,41.83,2037,1987-01-29T18:00:00Z,42.2,-1.275
37196,Клухорский_перевал,43.25,41.83,2037,1987-02-25T06:00:00Z,24.1,-1.925
37196,Клухорский_перевал,43.25,41.83,2037,1987-11-21T00:00:00Z,29.1,-1.45
37196,Клухорский_перевал,43.25,41.83,2037,1987-12-12T00:00:00Z,24.5,-0.45
37196,Клухорский_перевал,43.25,41.83,2037,1988-03-15T18:00:00Z,20.5,-2.8
37196,Клухорский_перевал,43.25,41.83,2037,1988-03-30T00:00:00Z,21.5,-0.9500000000000001
37196,Клухорский_перевал,43.25,41.83,2037,1988-05-12T00:00:00Z,22.2,-1
37196,Клухорский_перевал,43.25,41.83,2037,1988-11-16T18:00:00Z,22.1,-3.5
37196,Клухорский_перевал,43.25,41.83,2037,1988-12-10T21:00:00Z,25.7,-1.1500000000000001
37196,Клухорский_перевал,43.25,41.83,2037,1988-12-11T09:00:00Z,30,-2.65
37196,Клухорский_перевал,43.25,41.83,2037,1989-03-01T15:00:00Z,26.1,-3
37196,Клухорский_перевал,43.25,41.83,2037,1989-03-27T00:00:00Z,20.1,-3.3
37196,Клухорский_перевал,43.25,41.83,2037,1989-11-16T18:00:00Z,20.9,-1.1
37196,Клухорский_перевал,43.25,41.83,2037,1989-11-27T06:00:00Z,39.6,-0.825
37196,Клухорский_перевал,43.25,41.83,2037,1989-12-10T18:00:00Z,41.1,-1.825
37196,Клухорский_перевал,43.25,41.83,2037,1990-02-16T21:00:00Z,26.5,-3.1
37196,Клухорский_перевал,43.25,41.83,2037,1990-05-21T03:00:00Z,21.5,-0.4
37196,Клухорский_перевал,43.25,41.83,2037,1990-12-05T03:00:00Z,27.2,-0.2
37196,Клухорский_перевал,43.25,41.83,2037,1991-02-16T18:00:00Z,23.2,-2.4
37196,Клухорский_перевал,43.25,41.83,2037,1991-12-27T06:00:00Z,27,-3.15
37196,Клухорский_перевал,43.25,41.83,2037,1992-11-10T00:00:00Z,20.1,-1.6500000000000001
37196,Клухорский_перевал,43.25,41.83,2037,1993-01-26T18:00:00Z,38.2,-3.05
37196,Клухорский_перевал,43.25,41.83,2037,1993-01-27T06:00:00Z,43.6,-2.45
37196,Клухорский_перевал,43.25,41.83,2037,1993-01-27T18:00:00Z,42.7,-3.175
37196,Клухорский_перевал,43.25,41.83,2037,1993-01-28T18:00:00Z,20.4,-7.625
37196,Клухорский_перевал,43.25,41.83,2037,1993-04-10T18:00:00Z,22.2,-2.125
37196,Клухорский_перевал,43.25,41.83,2037,1994-01-19T18:00:00Z,20.6,-4.175
37196,Клухорский_перевал,43.25,41.83,2037,1994-01-30T18:00:00Z,21.1,-1.375
37196,Клухорский_перевал,43.25,41.83,2037,1994-11-26T06:00:00Z,27.7,-3.45
37196,Клухорский_перевал,43.25,41.83,2037,1995-12-21T18:00:00Z,20.6,-3.175
37196,Клухорский_перевал,43.25,41.83,2037,1995-12-31T06:00:00Z,23.9,-1.125
37196,Клухорский_перевал,43.25,41.83,2037,1996-12-24T06:00:00Z,33.5,-0.5
37196,Клухорский_перевал,43.25,41.83,2037,1996-12-27T15:00:00Z,35.6,-0.525
37196,Клухорский_перевал,43.25,41.83,2037,1996-12-28T03:00:00Z,26.4,-0.3
37196,Клухорский_перевал,43.25,41.83,2037,1996-12-29T15:00:00Z,28,-3.2
37196,Клухорский_перевал,43.25,41.83,2037,1996-12-30T03:00:00Z,37.3,-5.775
37196,Клухорский_перевал,43.25,41.83,2037,1997-01-06T06:00:00Z,25.1,-1.675
37196,Клухорский_перевал,43.25,41.83,2037,1997-02-01T18:00:00Z,22.5,-8.725
37196,Клухорский_перевал,43.25,41.83,2037,1997-02-17T18:00:00Z,23,-2.125
37196,Клухорский_перевал,43.25,41.83,2037,1997-04-07T09:00:00Z,21.4,-1.975
37196,Клухорский_перевал,43.25,41.83,2037,1998-01-10T06:00:00Z,21.8,-5.425
37196,Клухорский_перевал,43.25,41.83,2037,1998-03-23T18:00:00Z,22,-4.275
37196,Клухорский_перевал,43.25,41.83,2037,1998-11-18T21:00:00Z,24,-0.775
37196,Клухорский_перевал,43.25,41.83,2037,1999-01-10T18:00:00Z,21.4,-0.85
37196,Клухорский_перевал,43.25,41.83,2037,1999-02-02T18:00:00Z,34.5,-3.025
37196,Клухорский_перевал,43.25,41.83,2037,1999-02-08T06:00:00Z,27.7,-2.375
37196,Клухорский_перевал,43.25,41.83,2037,1999-05-07T03:00:00Z,36.5,-1.55
37196,Клухорский_перевал,43.25,41.83,2037,1999-10-12T00:00:00Z,24.2,-0.7333333333333334
37196,Клухорский_перевал,43.25,41.83,2037,1999-10-29T00:00:00Z,27.4,-1.1666666666666667
37196,Клухорский_перевал,43.25,41.83,2037,2000-01-18T06:00:00Z,20.3,-7.25
37196,Клухорский_перевал,43.25,41.83,2037,2000-01-18T18:00:00Z,23,-6.825
37196,Клухорский_перевал,43.25,41.83,2037,2000-01-19T06:00:00Z,20.2,-6.975
37196,Клухорский_перевал,43.25,41.83,2037,2000-01-25T06:00:00Z,20.6,-2.825
37196,Клухорский_перевал,43.25,41.83,2037,2000-01-25T18:00:00Z,28.8,-5.35
37196,Клухорский_перевал,43.25,41.83,2037,2000-03-11T06:00:00Z,23.9,-5.325
37196,Клухорский_перевал,43.25,41.83,2037,2000-03-20T06:00:00Z,21.3,-2.8
37196,Клухорский_перевал,43.25,41.83,2037,2000-12-17T15:00:00Z,27.3,-1.7
37196,Клухорский_перевал,43.25,41.83,2037,2001-02-19T18:00:00Z,20.9,-3.775
37196,Клухорский_перевал,43.25,41.83,2037,2001-02-23T06:00:00Z,41.2,-8.725
37196,Клухорский_перевал,43.25,41.83,2037,2001-02-23T18:00:00Z,24.4,-8.325
37196,Клухорский_перевал,43.25,41.83,2037,2001-02-25T06:00:00Z,33.3,-0.5750000000000001
37196,Клухорский_перевал,43.25,41.83,2037,2001-02-25T18:00:00Z,27.6,-0.875
37196,Клухорский_перевал,43.25,41.83,2037,2001-11-16T18:00:00Z,20.6,-4.425
37196,Клухорский_перевал,43.25,41.83,2037,2001-11-21T06:00:00Z,32,-2.25
37196,Клухорский_перевал,43.25,41.83,2037,2001-12-14T18:00:00Z,24.9,-2.25
37196,Клухорский_перевал,43.25,41.83,2037,2001-12-17T06:00:00Z,24.1,-2.025
37196,Клухорский_перевал,43.25,41.83,2037,2001-12-19T06:00:00Z,20.1,-2.225
37196,Клухорский_перевал,43.25,41.83,2037,2001-12-26T15:00:00Z,29.5,-2.95
37196,Клухорский_перевал,43.25,41.83,2037,2002-01-02T18:00:00Z,27,-6.05
37196,Клухорский_перевал,43.25,41.83,2037,2002-03-09T00:00:00Z,23.3,-3.675
37196,Клухорский_перевал,43.25,41.83,2037,2002-10-29T12:00:00Z,27.5,-0.675
37196,Клухорский_перевал,43.25,41.83,2037,2003-01-07T00:00:00Z,29.3,-1.85
37196,Клухорский_перевал,43.25,41.83,2037,2003-01-09T00:00:00Z,23,-0.65
37196,Клухорский_перевал,43.25,41.83,2037,2003-02-01T06:00:00Z,23.4,-1.5
37196,Клухорский_перевал,43.25,41.83,2037,2003-10-30T03:00:00Z,23.7,-0.675
37196,Клухорский_перевал,43.25,41.83,2037,2004-01-23T18:00:00Z,20,-1.9249999999999998
37196,Клухорский_перевал,43.25,41.83,2037,2004-02-10T00:00:00Z,24.9,-1.25
37196,Клухорский_перевал,43.25,41.83,2037,2004-02-10T12:00:00Z,32.1,-4.574999999999999
37196,Клухорский_перевал,43.25,41.83,2037,2004-03-30T03:00:00Z,23.4,-0.6666666666666666
37196,Клухорский_перевал,43.25,41.83,2037,2004-10-13T03:00:00Z,30.8,-2
37196,Клухорский_перевал,43.25,41.83,2037,2004-11-21T18:00:00Z,50.6,-6.1000000000000005
37196,Клухорский_перевал,43.25,41.83,2037,2005-02-28T09:00:00Z,38,-2.225
37196,Клухорский_перевал,43.25,41.83,2037,2005-02-28T21:00:00Z,24.9,-2.525
37196,Клухорский_перевал,43.25,41.83,2037,2005-03-09T06:00:00Z,30.2,-3.875
37196,Клухорский_перевал,43.25,41.83,2037,2005-03-19T06:00:00Z,21.7,-1.925
37196,Клухорский_перевал,43.25,41.83,2037,2005-03-19T18:00:00Z,26.1,-2.625
37196,Клухорский_перевал,43.25,41.83,2037,2006-01-20T06:00:00Z,22,-7.525
37196,Клухорский_перевал,43.25,41.83,2037,2006-02-11T18:00:00Z,34.6,-1.575
37196,Клухорский_перевал,43.25,41.83,2037,2006-02-12T06:00:00Z,31.8,-1.775
37196,Клухорский_перевал,43.25,41.83,2037,2006-03-03T06:00:00Z,21.2,-0.6
37196,Клухорский_перевал,43.25,41.83,2037,2006-03-03T18:00:00Z,27.9,-4.6
37196,Клухорский_перевал,43.25,41.83,2037,2006-03-09T15:00:00Z,33,-1.525
37196,Клухорский_перевал,43.25,41.83,2037,2006-03-25T15:00:00Z,20.4,-0.44999999999999996
37196,Клухорский_перевал,43.25,41.83,2037,2006-11-11T18:00:00Z,27.3,-1.375
37196,Клухорский_перевал,43.25,41.83,2037,2006-11-14T09:00:00Z,49.5,-3.5
37196,Клухорский_перевал,43.25,41.83,2037,2006-12-25T18:00:00Z,44.2,-7.25
37196,Клухорский_перевал,43.25,41.83,2037,2007-01-28T06:00:00Z,58.2,-1.475
37196,Клухорский_перевал,43.25,41.83,2037,2007-01-28T18:00:00Z,37.6,-8.4
37196,Клухорский_перевал,43.25,41.83,2037,2007-02-23T18:00:00Z,25.5,-3.15
37196,Клухорский_перевал,43.25,41.83,2037,2007-11-03T12:00:00Z,24.5,-3.75
37196,Клухорский_перевал,43.25,41.83,2037,2007-11-11T12:00:00Z,29,-2.25
37196,Клухорский_перевал,43.25,41.83,2037,2007-11-27T18:00:00Z,27.2,-2.9499999999999997
37196,Клухорский_перевал,43.25,41.83,2037,2007-12-01T18:00:00Z,26.9,-2.15
37196,Клухорский_перевал,43.25,41.83,2037,2008-01-29T18:00:00Z,21.2,-10.6
37196,Клухорский_перевал,43.25,41.83,2037,2008-03-22T03:00:00Z,53,-0.1
37196,Клухорский_перевал,43.25,41.83,2037,2008-12-10T06:00:00Z,26.2,-3.25
37196,Клухорский_перевал,43.25,41.83,2037,2008-12-25T06:00:00Z,22.3,-3.45
37196,Клухорский_перевал,43.25,41.83,2037,2009-01-17T18:00:00Z,21,-1.7
37196,Клухорский_перевал,43.25,41.83,2037,2009-02-16T06:00:00Z,20.4,-2.725
37196,Клухорский_перевал,43.25,41.83,2037,2009-03-11T06:00:00Z,25.5,-0.675
37196,Клухорский_перевал,43.25,41.83,2037,2009-03-19T18:00:00Z,34.3,-2.625
37196,Клухорский_перевал,43.25,41.83,2037,2009-11-16T03:00:00Z,22.8,-0.9
37196,Клухорский_перевал,43.25,41.83,2037,2009-12-13T21:00:00Z,27.4,-1.3499999999999999
37196,Клухорский_перевал,43.25,41.83,2037,2010-01-03T03:00:00Z,43.1,-1.725
37196,Клухорский_перевал,43.25,41.83,2037,2010-01-03T15:00:00Z,23,-2.6500000000000004
37196,Клухорский_перевал,43.25,41.83,2037,2010-01-04T03:00:00Z,25,-2.575
37196,Клухорский_перевал,43.25,41.83,2037,2010-01-04T15:00:00Z,28,-5.525
37196,Клухорский_перевал,43.25,41.83,2037,2010-01-23T18:00:00Z,22.6,-1
37196,Клухорский_перевал,43.25,41.83,2037,2010-02-16T09:00:00Z,36.7,-1.6
37196,Клухорский_перевал,43.25,41.83,2037,2010-03-07T03:00:00Z,30.5,-2.55
37196,Клухорский_перевал,43.25,41.83,2037,2010-03-07T15:00:00Z,21.2,-7.1
37196,Клухорский_перевал,43.25,41.83,2037,2010-12-13T00:00:00Z,22,-1.9500000000000002
37196,Клухорский_перевал,43.25,41.83,2037,2010-12-18T06:00:00Z,26.8,-0.7999999999999999
37196,Клухорский_перевал,43.25,41.83,2037,2011-03-07T06:00:00Z,28.9,-2.3
37196,Клухорский_перевал,43.25,41.83,2037,2011-04-09T03:00:00Z,25.2,-1.4
37196,Клухорский_перевал,43.25,41.83,2037,2011-04-09T18:00:00Z,22,-2.65
37196,Клухорский_перевал,43.25,41.83,2037,2012-01-09T18:00:00Z,21.5,-2.8
37196,Клухорский_перевал,43.25,41.83,2037,2012-01-15T06:00:00Z,35.5,-5.325
37196,Клухорский_перевал,43.25,41.83,2037,2012-01-16T18:00:00Z,26.8,-4.95
37196,Клухорский_перевал,43.25,41.83,2037,2012-03-26T18:00:00Z,30,-3.7
37196,Клухорский_перевал,43.25,41.83,2037,2012-03-31T09:00:00Z,23.4,-3.425
37196,Клухорский_перевал,43.25,41.83,2037,2012-04-02T03:00:00Z,20.8,-0.25
37196,Клухорский_перевал,43.25,41.83,2037,2012-04-02T15:00:00Z,39.3,-2.475
37196,Клухорский_перевал,43.25,41.83,2037,2014-01-13T06:00:00Z,29.2,-4.225
37196,Клухорский_перевал,43.25,41.83,2037,2014-01-22T18:00:00Z,31.1,-1.7
37196,Клухорский_перевал,43.25,41.83,2037,2014-03-16T21:00:00Z,33.3,-3.075
37196,Клухорский_перевал,43.25,41.83,2037,2014-03-29T06:00:00Z,34,-1.6
37196,Клухорский_перевал,43.25,41.83,2037,2014-03-29T18:00:00Z,24.4,-8.875
37196,Клухорский_перевал,43.25,41.83,2037,2014-11-23T06:00:00Z,21.7,-6.275
37196,Клухорский_перевал,43.25,41.83,2037,2014-12-22T06:00:00Z,23.2,-3.125
37196,Клухорский_перевал,43.25,41.83,2037,2014-12-31T03:00:00Z,39.1,-0.35
37196,Клухорский_перевал,43.25,41.83,2037,2015-01-06T06:00:00Z,25.9,-1.8
37196,Клухорский_перевал,43.25,41.83,2037,2015-01-06T18:00:00Z,28.7,-2.075
37196,Клухорский_перевал,43.25,41.83,2037,2015-04-03T00:00:00Z,37.1,-4.275
37196,Клухорский_перевал,43.25,41.83,2037,2015-04-15T06:00:00Z,20.7,-1.05
37196,Клухорский_перевал,43.25,41.83,2037,2015-04-20T03:00:00Z,37.6,-0.975
37196,Клухорский_перевал,43.25,41.83,2037,2015-11-16T21:00:00Z,22.1,-1.6749999999999998
37196,Клухорский_перевал,43.25,41.83,2037,2015-12-02T06:00:00Z,24.8,-3.4250000000000003
37196,Клухорский_перевал,43.25,41.83,2037,2016-02-02T06:00:00Z,30.7,-7.525
37228,Владикавказ,43,44.7,702,1983-12-30T00:00:00Z,33.1,-1
37228,Владикавказ,43,44.7,702,1992-12-18T18:00:00Z,20.1,-5.65
37228,Владикавказ,43,44.7,702,1998-02-14T00:00:00Z,21.2,-2.875
37228,Владикавказ,43,44.7,702,2000-02-27T21:00:00Z,23.6,-3.9499999999999997
37228,Владикавказ,43,44.7,702,2002-02-27T00:00:00Z,32.2,-0.8500000000000001
37228,Владикавказ,43,44.7,702,2004-11-22T18:00:00Z,20.4,-3.4
37228,Владикавказ,43,44.7,702,2005-03-04T18:00:00Z,22.8,-1.55
37461,Сулак,42.4,46.25,2927,1977-03-02T15:00:00Z,21.3,-1.725
37461,Сулак,42.4,46.25,2927,1977-10-17T15:00:00Z,21.2,-5.6000000000000005
37461,Сулак,42.4,46.25,2927,1978-04-25T03:00:00Z,27.400000000000002,-4.275
37461,Сулак,42.4,46.25,2927,1978-06-21T12:00:00Z,24.6,-2.0749999999999997
37461,Сулак,42.4,46.25,2927,1978-06-25T00:00:00Z,31.3,-0.7000000000000001
37461,Сулак,42.4,46.25,2927,1979-04-25T03:00:00Z,20.200000000000003,-3.125
37461,Сулак,42.4,46.25,2927,1980-04-12T15:00:00Z,30.9,-3.1999999999999997
37461,Сулак,42.4,46.25,2927,1980-04-15T18:00:00Z,25.1,-10.125
37461,Сулак,42.4,46.25,2927,1980-04-26T00:00:00Z,22.6,-0.4
37461,Сулак,42.4,46.25,2927,1980-05-05T00:00:00Z,25.3,-1.2333333333333334
37461,Сулак,42.4,46.25,2927,1980-09-18T00:00:00Z,20.4,-0.6666666666666667
37461,Сулак,42.4,46.25,2927,1980-09-20T18:00:00Z,23.9,-1.475
37461,Сулак,42.4,46.25,2927,1980-11-22T06:00:00Z,20.099999999999998,-4.475
37461,Сулак,42.4,46.25,2927,1981-01-18T18:00:00Z,21.2,-7.074999999999999
37461,Сулак,42.4,46.25,2927,1981-03-20T18:00:00Z,22.599999999999998,-1.25
37461,Сулак,42.4,46.25,2927,1981-10-15T21:00:00Z,39.7,-2.825
37461,Сулак,42.4,46.25,2927,1981-11-05T03:00:00Z,21.3,-9.775
